conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sentiment_label
1836911993154064698,Thu Sep 19 23:35:21 +0000 2024,0,we are pleased to announce our closing keynote at #AltProteins24 Andy Jarvis Director of Future of Food at the Bezos Earth Fund! A rare opportunity to hear from a leader at the intersection of alt proteins climate change and forward-thinking investments https://t.co/20XHU7ZjV1 https://t.co/qRFky3V8LT,1836911993154064698,https://pbs.twimg.com/media/GX4FqOkbIAALdn9.jpg,,en,Australia,0,0,0,https://x.com/foodfrontierorg/status/1836911993154064698,833895574482989057,foodfrontierorg,positive
1836910900898582822,Thu Sep 19 23:35:21 +0000 2024,1,For women For First Nations For belief in climate change For LGBTQ2S++ For teachers and students (Rustad and the gang want to ban books FFS) For democracy For science For decency For truth For those not white privileged Christians For workers not CORPS and on and on,1836911992105488504,,mustangmadd,en,Burnaby BC ,0,0,0,https://x.com/mustangmadd/status/1836911992105488504,3163148070,mustangmadd,negative
1835921697654096220,Thu Sep 19 23:35:15 +0000 2024,0,@aashisjo If your solution for climate change is the destruction of modernity you might as well give up now. You saw the destruction wrought to get this world why would you think people are going accept dismantling it?,1836911967698559361,,aashisjo,en,,0,0,0,https://x.com/Tzn747/status/1836911967698559361,1657031169957941250,Tzn747,negative
1836774000820715825,Thu Sep 19 23:35:08 +0000 2024,0,@aDissentient Catastrophic Climate Change (aka Global Warming) is like Phlogiston. Every conformist scientist accepts that it must exist although it mysteriously evades all efforts at detection.,1836911938313576757,,aDissentient,en,Through the Looking-Glass.,0,0,0,https://x.com/mayd/status/1836911938313576757,18674109,mayd,positive
1836866055119196475,Thu Sep 19 23:34:55 +0000 2024,1,@JohnRustad4BC Eby is doing the right thing because Cons are taking us back to the 50s . Climate change is for REAL to bad the Cons cannot comprehend that. Our future Children won't have a chance if we don't have fresh air to breathe and pure water. Cons believe in money over people's lives.,1836911880746479715,,JohnRustad4BC,en,"Toronto, Ontario",0,1,0,https://x.com/Brenda61172725/status/1836911880746479715,1506309681920331780,Brenda61172725,negative
1836911864040563174,Thu Sep 19 23:34:51 +0000 2024,0,How do we prepare for floods and drought in the face of climate change,1836911864040563174,,,en,,0,0,0,https://x.com/Abiyanguwee/status/1836911864040563174,770235589211877376,Abiyanguwee,neutral
1836911796898386403,Thu Sep 19 23:34:35 +0000 2024,0,Senior Communications Manager https://t.co/RygBAVHRtw #jobs #climatechange,1836911796898386403,,,en,United Kingdom,0,0,0,https://x.com/GreenJobsGlobal/status/1836911796898386403,40886020,GreenJobsGlobal,neutral
1836911795489099982,Thu Sep 19 23:34:34 +0000 2024,0,Opinion: Climate change deepening B.C.'s cost of living crisis https://t.co/rC4iJwakKt #bcpoli,1836911795489099982,,,en,BC,1,0,1,https://x.com/TheOrcaBC/status/1836911795489099982,1030479909708214272,TheOrcaBC,negative
1836903816165503074,Thu Sep 19 23:34:31 +0000 2024,2,@janninereid1 He voted democrat as he &amp; his wife are diehard libs who support BLM the climate change hoax the George Floyd ruse ....,1836911780892729833,,janninereid1,en,"Florida, Texas, All Over U.S.",0,0,0,https://x.com/DonR1963/status/1836911780892729833,763210496497426436,DonR1963,positive
1836911690585145607,Thu Sep 19 23:34:09 +0000 2024,4,Damn that climate change wreaking havoc in the solar system now. Don't tell @JustinTrudeau he'll just double the carbon tax to fight it ! Oh right he actually will be doing that anyway...,1836911690585145607,,,en,"Airdrie, Alberta",0,0,0,https://x.com/robdoel/status/1836911690585145607,312077424,robdoel,negative
1836911673958871256,Thu Sep 19 23:34:05 +0000 2024,0,The ones screaming climate change are the guilty ones..,1836911673958871256,,,en,"Calgary, Alberta",0,0,0,https://x.com/robertc47680771/status/1836911673958871256,1524493210546065408,robertc47680771,negative
1836818054170169551,Thu Sep 19 23:33:40 +0000 2024,0,@Haggis_UK 11 billion on a climate emergency. What fucking emergency? Where exactly is that money going? I've seen no change apart from ulez scams popping up everywhere. Shit ain't adding up. 11 fucking billion ,1836911568342147273,,Haggis_UK,en,,0,0,0,https://x.com/StephenHop25726/status/1836911568342147273,1813104705175699456,StephenHop25726,negative
1836834741074678010,Thu Sep 19 23:33:33 +0000 2024,0,@lisa_liberal Jimmy Carter was a visionary with respect to Climate Change. If Ronald Reagan hadn't gone juvenile with respect to Carter's vision we'd be in a lot better spot with respect to climate management https://t.co/tD8BL1balq,1836911539451748498,,lisa_liberal,en,,0,0,0,https://x.com/ajaykaul10/status/1836911539451748498,244674824,ajaykaul10,positive
1836885075436392827,Thu Sep 19 23:33:23 +0000 2024,2,@elonmuskPOTUX I love your metaphor! I almost feel that way sometimes! It hurts my heart to see what the Democrats have done to our beautiful country! They speak about saving &amp; taking care of our country via Climate Change &amp; other earth saving measures only to ruin/destroy the very fabric of,1836911495357022716,,elonmuskPOTUX,en,"Augusta, GA",0,0,0,https://x.com/Therliselotwg/status/1836911495357022716,818604762262368256,Therliselotwg,positive
1836911472934281701,Thu Sep 19 23:33:17 +0000 2024,0,#ClimateChange #ClimateCrisis hits Amazon River / Brazil https://t.co/I2LetR1Stq,1836911472934281701,,,en,Midwest USA,0,0,0,https://x.com/AngieForward/status/1836911472934281701,2567872988,AngieForward,positive
1836911464331837452,Thu Sep 19 23:33:15 +0000 2024,3,Not suggesting that Climate change is a scam but it really is a scam. I went to the beach last month and saw the water boiling lol. Meanwhile Al Gore and other hoaxers are laughing all the way to the bank. https://t.co/rHKvR2mw6u,1836911464331837452,,,en,Nashville ,0,1,0,https://x.com/Russ19725/status/1836911464331837452,1587243505843314688,Russ19725,positive
1836911418198872373,Thu Sep 19 23:33:04 +0000 2024,0,Opinion: Climate change deepening B.C.'s cost of living crisis https://t.co/UBol0JjiCa,1836911418198872373,,,en,"Vancouver, B.C.",0,1,0,https://x.com/BIVnews/status/1836911418198872373,18511402,BIVnews,negative
1836645467494461529,Thu Sep 19 23:32:49 +0000 2024,0,@SalmaKe_mohamed @abierkhatib No it isn t dying cause of Israel Where you pulled that from ? The world is a mess cause cultures are clashing do you not agree? Most wars are started because of religion And to blame one minority for it is absolutely absurd We are vs all to blame for climate change,1836911354688721168,,SalmaKe_mohamed,en,,0,1,0,https://x.com/BurgartDan50394/status/1836911354688721168,1735048995955990528,BurgartDan50394,negative
1836911349357760881,Thu Sep 19 23:32:48 +0000 2024,1,breaking news urgent now and beyond future! save our education action now - save our loving Planet save our loving animal climate change impact action now! save our supreme court blue wave Party! @ Cease fire @ immigration act - healthcare aid now https://t.co/G3fiQBO0Qg,1836911349357760881,,,en,,0,0,1,https://x.com/LoanNgu02041197/status/1836911349357760881,1421597985046032386,LoanNgu02041197,positive
1836910283526181130,Thu Sep 19 23:28:34 +0000 2024,0,After the revelations about lax security at the West Palm Beach course it s time for the interim director of USSS to resign. In disgrace. Reassign him &amp; put him as a park ranger up in the Yukon protecting polar bears from climate change. https://t.co/ogdg7h9Plj,1836910283526181130,https://pbs.twimg.com/media/GX4EKr-XcAEXVMD.jpg,,en,North America,0,0,0,https://x.com/ahe00366594/status/1836910283526181130,1660615335278411776,ahe00366594,negative
1836910249480958268,Thu Sep 19 23:28:26 +0000 2024,0,An environmental tax on private jets and superyachts would raise more than enough to compensate for the pensioners winter fuel allowance and would help fight climate change.,1836910249480958268,,,en,"Qingdao, Shandong, PRC",0,0,0,https://x.com/dangerousbeenz/status/1836910249480958268,1618091652580507648,dangerousbeenz,neutral
1836841738469527838,Thu Sep 19 23:28:26 +0000 2024,0,@expedientedward @CieGrant @JoeBiden @VP Why do you hate the IRA? Let me guess you re just another oblivious right wing climate change denier who fails to grasp the need for massive investment in clean energy &amp; infrastructure to save the planet.,1836910248956932262,,expedientedward,en,"San Rafael, CA & Cleveland, OH",0,1,0,https://x.com/gms111/status/1836910248956932262,17903397,gms111,negative
1836378583998087184,Thu Sep 19 23:28:19 +0000 2024,0,@DavidLammy Yeah fictitious climate change.Its was at it highest in 2023 so it gonna go back to https://t.co/k04QGTalHe ones told this idiot the hoax is dated.,1836910222658396616,,DavidLammy,en,,0,0,0,https://x.com/AntonyKirk10407/status/1836910222658396616,1815091204352008192,AntonyKirk10407,negative
1835921697654096220,Thu Sep 19 23:28:18 +0000 2024,0,@GoldMagikarp42 @selmase00692563 @aashisjo He believes climate change will cause the systems to collapse and we literally won t have electricity anymore. Did you read the thread? This is the plan for the apocalypse he believes is coming.,1836910218007007272,,GoldMagikarp42,en,"Portland, Oregon",0,0,0,https://x.com/ChaosRocket/status/1836910218007007272,67385315,ChaosRocket,positive
1836904847108624602,Thu Sep 19 23:27:57 +0000 2024,0,@peters_malcolm Climate change is the biggest scam perpetrated on mankind,1836910127661596961,,peters_malcolm,en,Terra Australis,0,1,0,https://x.com/yendor67/status/1836910127661596961,93613863,yendor67,negative
1836910066844225930,Thu Sep 19 23:27:42 +0000 2024,0,The Dodgers claim to understand the need to act on climate change but align w/ Big Oil giant Phillips 66 owner of the 76 gas station brand whose logo &amp; ads are emblazoned throughout Dodger Stadium. Sign to demand the Dodgers end the sponsorship NOW ⬇️ https://t.co/V5Gfl5GdKU,1836910066844225930,,,en,,0,0,0,https://x.com/EEB4PcNJstc/status/1836910066844225930,865311473417031680,EEB4PcNJstc,negative
1836814794847854746,Thu Sep 19 23:27:42 +0000 2024,18,@john_sipher @Acyn No they want to hide evidence of climate change.,1836910064898122016,,john_sipher,en,"Florida, USA",0,2,1,https://x.com/YancyFaith/status/1836910064898122016,296612576,YancyFaith,negative
1836816481205498126,Thu Sep 19 23:27:23 +0000 2024,0,@ShaskusJ @balls95652097 @ChrisMartzWX @ametsoc @MillersvilleAMS In reality it is the Climatard who uses pseudo-science to come to his conclusions. Such as using false assumptions like man-made CO2 is driving all climate change but only within the last 120 years . ‍️ even though there is literally no evidence showing the man-made CO2 is,1836909984136974366,,ShaskusJ,en,,0,0,0,https://x.com/antikommunistic/status/1836909984136974366,1594146944061841409,antikommunistic,negative
1836909847633105050,Thu Sep 19 23:26:50 +0000 2024,0,It's past time to #MakePollutersPay. For years Big Polluters have covered up the truth that fossil fuels are causing climate change but now we have the chance to hold them accountable. I signed @EvergreenAction's petition and hope you will too! https://t.co/YaCsTdpjLa,1836909847633105050,,,en,,0,0,0,https://x.com/DickDierks/status/1836909847633105050,1684620936,DickDierks,positive
1836850238310568194,Thu Sep 19 23:26:37 +0000 2024,3,@Willard1951 Search for Nelson M. and Nelson D.B. (2024) Decoupling CO2 from Climate Change. International Journal of Geosciences 15 246-269. I hesitate to share the link it's real yunk. Funny quotes: https://t.co/d0o0Q9hxD1,1836909791874052133,https://pbs.twimg.com/media/GX4DPX6W4AAuW0Q.jpg,Willard1951,en,Münster in Westfalen,0,2,0,https://x.com/IBergwiesel/status/1836909791874052133,1244718145874640896,IBergwiesel,positive
1836842080120766656,Thu Sep 19 23:26:14 +0000 2024,0,@govt_corrupt no amount of money can stop climate change. The climate has been changing for millions of years. The tax is just another Liberal money grab,1836909695732535807,,govt_corrupt,en,vancouver B.C,0,0,0,https://x.com/miningstockpicz/status/1836909695732535807,55838740,miningstockpicz,negative
1836767200025194498,Thu Sep 19 23:25:47 +0000 2024,0,@PlacesMagi15559 Sequoia National Park (8/16/14): Scientists Say Climate Change Killing California s Huge Trees https://t.co/Ugh1u2tw8K https://t.co/wwmbiKzoNV,1836909583396131037,https://pbs.twimg.com/media/GX4Dh0BWwAAcIUK.jpg,PlacesMagi15559,en,,0,0,0,https://x.com/Newdeal57Wolfe/status/1836909583396131037,1638020261294518275,Newdeal57Wolfe,negative
1836899258617958543,Thu Sep 19 23:25:32 +0000 2024,4,@goodfoodgal Good weather = Climate change Bad weather = Climate change Hot summer weather = Climate change Cold winter weather = Climate change ALL Climate change solution = More communism,1836909518774485359,,goodfoodgal,en,,0,0,0,https://x.com/JohnDickinson76/status/1836909518774485359,1585853915647680512,JohnDickinson76,positive
1836841858493796394,Thu Sep 19 23:25:25 +0000 2024,2,@Dean_Winnipeg Can Polievre really be that stupid??? They re the GREEN Party. Duh. Of course they would support climate change initiatives,1836909493319237738,,Dean_Winnipeg,en,Canada,0,0,0,https://x.com/se_sasaki/status/1836909493319237738,1299737239,se_sasaki,positive
1836833181389254751,Thu Sep 19 23:25:24 +0000 2024,2,@MoiraDonegan Not me I want women's unpaid manual labor and also climate change,1836909488378413250,,MoiraDonegan,en,,0,1,0,https://x.com/WeinerBarf420/status/1836909488378413250,704165390226554880,WeinerBarf420,negative
1836909459681022174,Thu Sep 19 23:25:17 +0000 2024,0,John Kerry has no business telling Americans about anything the least of which would be climate change.,1836909459681022174,,,en,GOD BLESS AMERICA & OUR BRAVE MILITARY. THE USA IS NOT A SOCIALIST NATION.,0,0,0,https://x.com/Richard28353205/status/1836909459681022174,1631580986,Richard28353205,negative
1836814794847854746,Thu Sep 19 23:25:16 +0000 2024,0,@Acyn Ah but if you get rid of the weather service that should also get ride of the idea of climate change?‍️ https://t.co/ewabkssjev,1836909451862811017,https://pbs.twimg.com/tweet_video_thumb/GX4DaKSWIAAuswS.jpg,Acyn,en,"Ontario, Canada",0,0,0,https://x.com/Canuck289/status/1836909451862811017,938313601,Canuck289,neutral
